Company_Name,Symbol,URL
J.Kumar Infraprojects Limited,JKIL,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/jkumarinfraprojects/KI01
JK Lakshmi Cement Limited,JKLAKSHMI,https://www.moneycontrol.com/india/stockpricequote/cement-major/jklakshmicement/JKL01
JM FiNaNcial Limited,JMFINANCIL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/jmfinancial/JMF
Jaiprakash Power Ventures Limited,JPPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/jaiprakashpowerventures/JHP01
Jindal Stainless Limited,JSL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/jindalstainless/JSL01
JSW Energy Limited,JSWENERGY,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/jswenergy/JE01
JSW Holdings Limited,JSWHL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/jswholdings/JSW
Jubilant Foodworks Limited,JUBLFOOD,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantfoodworks/JF04
Just Dial Limited,JUSTDIAL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/justdial/JD
Jupiter Wagons Limited,JWL,https://www.moneycontrol.com/india/stockpricequote/engineering/jupiterwagons/CEB
Jyothy Labs Limited,JYOTHYLAB,https://www.moneycontrol.com/india/stockpricequote/personal-care/jyothylabs/JL
Jyoti Structures Limited,JYOTISTRUC,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/jyotistructures/JS03
Kabra Extrusion Technik Limited,KABRAEXTRU,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/kabraextrusiontechnik/KET
Kajaria Ceramics Limited,KAJARIACER,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/kajariaceramics/KC06
Kakatiya Cement Sugar & Industries Limited,KAKATCEM,https://www.moneycontrol.com/india/stockpricequote/cement-mini/kakatiyacements/KC01
Kalyani Commercials Limited,KALYANI,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/kalyanicommercials/KC18
Kalyani Forge Limited,KALYANIFRG,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/kalyaniforge/KF02
KaNaNi Industries Limited,KANANIIND,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/kananiindustries/KI26
Kanoria Chemicals & Industries Limited,KANORICHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/kanoriachemicalsindustries/KCI01
Kansai Nerolac Paints Limited,KANSAINER,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP
Karur Vysya Bank Limited,KARURVYSYA,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/karurvysyabank/KVB
Kaushalya Infrastructure Development Corporation Limited,KAUSHALYA,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/kaushalyainfrastructuredevelopmentcorporation/KID
Kavveri Telecom Products Limited,KAVVERITEL,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/kavveritelecomproducts/KTP
Kaya Limited,KAYA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaya/K03
KCP Limited,KCP,https://www.moneycontrol.com/india/stockpricequote/cement-major/kcp/KCP
KDDL Limited,KDDL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kddl/KDD
Kirloskar Electric Company Limited,KECL,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/kirloskarelectricco/KEC02
DSJ Keep Learning Limited,KEEPLEARN,https://www.moneycontrol.com/india/stockpricequote/printingstationery/dsjkeeplearning/DSJ
KEI Industries Limited,KEI,https://www.moneycontrol.com/india/stockpricequote/cables-powerothers/keiindustries/KEI
Kellton Tech Solutions Limited,KELLTONTEC,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/kelltontechsolutions/VMF
Kernex Microsystems (India) Limited,KERNEX,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/kernexmicrosystemsindia/KMI
Khadim India Limited,KHADIM,https://www.moneycontrol.com/india/stockpricequote/leather-products/khadimindialimited/KIL
Khaitan (India) Limited,KHAITANLTD,https://www.moneycontrol.com/india/stockpricequote/trading/khaitanindia/KI18
Khandwala Securities Limited,KHANDSE,https://www.moneycontrol.com/india/stockpricequote/finance-general/khandwalasecurities/KS15
Kalyani Investment Company Limited,KICL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/kalyaniinvestmentcompany/KIC04
Kilitch Drugs (India) Limited,KILITCH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kilitchdrugsindia/KDI
Kingfa Science & Technology (India) Limited,KINGFA,https://www.moneycontrol.com/india/stockpricequote/plastics/kingfasciencetechnology/HSS
KIOCL Limited,KIOCL,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/kiocl/KIO
Kiri Industries Limited,KIRIINDUS,https://www.moneycontrol.com/india/stockpricequote/dyespigments/kiriindustries/KDC01
Kirloskar Oil Engines Limited,KIRLOSENG,https://www.moneycontrol.com/india/stockpricequote/engines/kirloskaroilengines/KOE03
Kirloskar Industries Limited,KIRLOSIND,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/kirloskarindustries/KOE
Kitex Garments Limited,KITEX,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/kitexgarments/KG01
Kewal Kiran Clothing Limited,KKCL,https://www.moneycontrol.com/india/stockpricequote/retail/kewalkiranclothing/KKC02
K.M.Sugar Mills Limited,KMSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/kmsugarmills/KMS
Kohinoor Foods Limited,KOHINOOR,https://www.moneycontrol.com/india/stockpricequote/food-processing/kohinoorfoods/KF15
Kokuyo Camlin Limited,KOKUYOCMLN,https://www.moneycontrol.com/india/stockpricequote/diversified/kokuyocamlin/C02
Kothari Sugars And Chemicals Limited,KOTARISUG,https://www.moneycontrol.com/india/stockpricequote/sugar/kotharisugarschemicals/KSC
Kothari Petrochemicals Limited,KOTHARIPET,https://www.moneycontrol.com/india/stockpricequote/trading/kotharipetrochem/KP12
KPIT Technologies Limited,KPITTECH,https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/kpittechnologies/KPITT54265
KRBL Limited,KRBL,https://www.moneycontrol.com/india/stockpricequote/food-processing/krbl/KRB01
Kridhan Infra Limited,KRIDHANINF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kridhaninfra/RSI02
Krishana Phoschem Limited,KRISHANA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/krishanaphoschem/KP11
Kaveri Seed Company Limited,KSCL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaveriseedcompany/KSC01
Kalyani Steels Limited,KSL,https://www.moneycontrol.com/india/stockpricequote/steel-rolling/kalyanisteels/KS01
The Karnataka Bank Limited,KTKBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/karnatakabank/KB04
La Opala RG Limited,LAOPALA,https://www.moneycontrol.com/india/stockpricequote/glassglass-products/laopalarg/LOR
Lasa Supergenerics Limited,LASA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lasasupergenerics/LS06
Laurus Labs Limited,LAURUSLABS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05
Lakshmi Machine Works Limited,LAXMIMACH,https://www.moneycontrol.com/india/stockpricequote/textiles-machinery/lakshmimachineworks/LMW
LCC Infotech Limited,LCCINFOTEC,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/lccinfotech/LCC
LGB Forge Limited,LGBFORGE,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/lgbforge/LGB01
Libas Consumer Products Limited,LIBAS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/libasconsumerproducts/LD03
Liberty Shoes Limited,LIBERTSHOE,https://www.moneycontrol.com/india/stockpricequote/leather-products/libertyshoes/LS02
LIC Housing FiNaNce Limited,LICHSGFIN,https://www.moneycontrol.com/india/stockpricequote/finance-housing/lichousingfinance/LIC
Linc Limited,LINC,https://www.moneycontrol.com/india/stockpricequote/printingstationery/linc/LPP
Lincoln Pharmaceuticals Limited,LINCOLN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lincolnpharmaceuticals/LP06
Lokesh Machines Limited,LOKESHMACH,https://www.moneycontrol.com/india/stockpricequote/machine-tools/lokeshmachines/LMS
Lotus Eye Hospital and Institute Limited,LOTUSEYE,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedical-services/lotuseyecarehospital/LEC01
Lovable Lingerie Limited,LOVABLE,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/lovablelingerie/LL04
L&T Technology Services Limited,LTTS,https://www.moneycontrol.com/india/stockpricequote/engineering/lttechnologyservices/LTS
Lumax Industries Limited,LUMAXIND,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/lumaxindustries/LI05
Lux Industries Limited,LUXIND,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/luxindustries/LHI
Lypsa Gems & Jewellery Limited,LYPSAGEMS,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/lypsagemsjewellery/LGJ
Maan Aluminium Limited,MAANALU,https://www.moneycontrol.com/india/stockpricequote/aluminium/maanaluminium/MA03
Madhav Marbles and Granites Limited,MADHAV,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/madhavmarblesgranites/MMG
Madhucon Projects Limited,MADHUCON,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/madhuconprojects/MP16
Madras Fertilizers Limited,MADRASFERT,https://www.moneycontrol.com/india/stockpricequote/fertilisers/madrasfertilizers/MF15
Magadh Sugar & Energy Limited,MAGADSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/magadhsugarenergy/MSE01
Magnum Ventures Limited,MAGNUM,https://www.moneycontrol.com/india/stockpricequote/paper/magnumventures/MV04
Bank of Maharashtra,MAHABANK,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/bankmaharashtra/BM05
Mahamaya Steel Industries Limited,MAHASTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-crhr-strips/mahamayasteelindustries/MSI11
Maheshwari Logistics Limited,MAHESHWARI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/maheshwarilogistics/ML03
Maharashtra Scooters Limited,MAHSCOOTER,https://www.moneycontrol.com/india/stockpricequote/auto-23-wheelers/maharashtrascooters/MS01
Maithan Alloys Limited,MAITHANALL,https://www.moneycontrol.com/india/stockpricequote/miningminerals/maithanalloys/MA04
Malu Paper Mills Limited,MALUPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/malupapermills/MPM03
Manaksia Aluminium Company Limited,MANAKALUCO,https://www.moneycontrol.com/india/stockpricequote/aluminium/manaksiaaluminiumcompany/MAC03
Manaksia Coated Metals & Industries Limited,MANAKCOAT,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/manaksiacoatedmetalsindustries/MCM02
Manaksia Steels Limited,MANAKSTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-large/manaksiasteels/MS27
Manappuram FiNaNce Limited,MANAPPURAM,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/manappuramfinance/MGF01
Mangalam Drugs And Organics Limited,MANGALAM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mangalamdrugsorganics/MDO
Mangalore Chemicals & Fertilizers Limited,MANGCHEFER,https://www.moneycontrol.com/india/stockpricequote/fertilisers/mangalorechemicalsfertilisers/MCF01
Mangalam Cement Limited,MANGLMCEM,https://www.moneycontrol.com/india/stockpricequote/cement-major/mangalamcement/MC03
Man Industries (India) Limited,MANINDS,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/manindustriesindia/MII
Manugraph India Limited,MANUGRAPH,https://www.moneycontrol.com/india/stockpricequote/engineering/manugraphindustries/MI08
Maral Overseas Limited,MARALOVER,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/maraloverseas/MO
Marico Limited,MARICO,https://www.moneycontrol.com/india/stockpricequote/personal-care/marico/M13
Maruti Suzuki India Limited,MARUTI,https://www.moneycontrol.com/india/stockpricequote/auto-carsjeeps/marutisuzukiindia/MS24
Mask Investments Limited,MASKINVEST,https://www.moneycontrol.com/india/stockpricequote/finance-general/maskinvestments/MI60
Mastek Limited,MASTEK,https://www.moneycontrol.com/india/stockpricequote/computers-software/mastek/M
Matrimony.Com Limited,MATRIMONY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/matrimonycom/M20
Mawana Sugars Limited,MAWANASUG,https://www.moneycontrol.com/india/stockpricequote/sugar/mawanasugars/MS25
Mazda Limited,MAZDA,https://www.moneycontrol.com/india/stockpricequote/engineering/mazda/M14
Madhya Bharat Agro Products Limited,MBAPL,https://www.moneycontrol.com/india/stockpricequote/fertilizers/madhyabharatagroproducts/MBA
Mcleod Russel India Limited,MCLEODRUSS,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/mcleodrusselindia/MRI02
Megasoft Limited,MEGASOFT,https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/megasoft/M08
Menon Bearings Limited,MENONBE,https://www.moneycontrol.com/india/stockpricequote/bearings/menonbearings/MB01
Mercator Limited,MERCATOR,https://www.moneycontrol.com/india/stockpricequote/shipping/mercator/ML02
Max FiNaNcial Services Limited,MFSL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/maxfinancialservices/MI
Mahanagar Gas Limited,MGL,https://www.moneycontrol.com/india/stockpricequote/refineries/mahanagargas/MG02
Mahindra Holidays & Resorts India Limited,MHRIL,https://www.moneycontrol.com/india/stockpricequote/hotels/mahindraholidaysresortsindia/MHR
Minda Corporation Limited,MINDACORP,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/mindacorporation/MC23
Mindteck (India) Limited,MINDTECK,https://www.moneycontrol.com/india/stockpricequote/computers-software/mindteckindia/MI35
Mirza International Limited,MIRZAINT,https://www.moneycontrol.com/india/stockpricequote/leather-products/mirzainternational/MI46
MM Forgings Limited,MMFL,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF
Modi Rubber Limited,MODIRUBBER,https://www.moneycontrol.com/india/stockpricequote/tyres/modirubber/MR01
Mohit Industries Limited,MOHITIND,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/mohitindustries/MI36
MOIL Limited,MOIL,https://www.moneycontrol.com/india/stockpricequote/miningminerals/moil/M18
Mold-Tek Technologies Limited,MOLDTECH,https://www.moneycontrol.com/india/stockpricequote/bpoites/moldtektechnologies/MTT01
Mold-Tek Packaging Limited,MOLDTKPAC,https://www.moneycontrol.com/india/stockpricequote/plastics/mold-tekpackaging/MTP01
Monte Carlo Fashions Limited,MONTECARLO,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/montecarlofashions/MC05
Morarjee Textiles Limited,MORARJEE,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/morarjeetextiles/MT12
Samvardhana Motherson International Limited,MOTHERSON,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries-auto-truckmotorcycle-parts/samvardhanamothersoninternational/MSS01
The Motor & General FiNaNce Limited,MOTOGENFIN,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/motorgeneralfinance/MGF
MphasiS Limited,MPHASIS,https://www.moneycontrol.com/india/stockpricequote/computers-software/mphasis/MB02
MRF Limited,MRF,https://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF
Mangalore Refinery and Petrochemicals Limited,MRPL,https://www.moneycontrol.com/india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP
MSP Steel & Power Limited,MSPL,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/mspsteelpower/MSP
Mahanagar Telephone Nigam Limited,MTNL,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/mahanagartelephonenigam/MTN
Munjal Showa Limited,MUNJALSHOW,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/munjalshowa/MS
Murudeshwar Ceramics Limited,MURUDCERA,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/murudeshwarceramics/MC13
NACL Industries Limited,NACLIND,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/naclindustries/NA04
Nagreeka Exports Limited,NAGREEKEXP,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/nagreekaexports/NE
Nahar Capital and FiNaNcial Services Limited,NAHARCAP,https://www.moneycontrol.com/india/stockpricequote/finance-investments/naharcapitalfinancialservices/NCF
Nahar Industrial Enterprises Limited,NAHARINDUS,https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/naharindustrialenterprises/NIE
Nahar Poly Films Limited,NAHARPOLY,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/naharpolyfilms/NIH
Nahar Spinning Mills Limited,NAHARSPING,https://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/naharspinningmills/NSM
Natco Pharma Limited,NATCOPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07
Nath Bio-Genes (India) Limited,NATHBIOGEN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nathbio-genes/NBG
National Aluminium Company Limited,NATIONALUM,https://www.moneycontrol.com/india/stockpricequote/aluminium/nationalaluminiumcompany/NAC
Info Edge (India) Limited,NAUKRI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infoedgeindia/IEI01
Navkar Corporation Limited,NAVKARCORP,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/navkarcorporation/NC02
Navneet Education Limited,NAVNETEDUL,https://www.moneycontrol.com/india/stockpricequote/printingstationery/navneeteducation/NP01
N. B. I. Industrial FiNaNce Company Limited,NBIFIN,https://www.moneycontrol.com/india/stockpricequote/finance-general/nbiindustrialfinancecompany/NBI02
NCC Limited,NCC,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/ncc/NCC01
NCL Industries Limited,NCLIND,https://www.moneycontrol.com/india/stockpricequote/cement-mini/nclindustries/NCL
Naga Dhunseri Group Limited,NDGL,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/nagadhunserigroup/NDG
NaNdan Denim Limited,NDL,https://www.moneycontrol.com/india/stockpricequote/textiles-denim/nandandenim/NE06
NDL Ventures Limited,NDLVENTURE,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ndlventures/HV
North Eastern Carrying Corporation Limited,NECCLTD,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/northeasterncarryingcorporation/NEC01
Nectar Lifesciences Limited,NECLIFE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nectarlifesciences/NL01
Nelcast Limited,NELCAST,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nelcast/N06
Neogen Chemicals Limited,NEOGEN,https://www.moneycontrol.com/india/stockpricequote/chemicals/neogenchemicals/NC11
Nesco Limited,NESCO,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES
Newgen Software Technologies Limited,NEWGEN,https://www.moneycontrol.com/india/stockpricequote/computers-software/newgensoftwaretechnologies/NST01
National Fertilizers Limited,NFL,https://www.moneycontrol.com/india/stockpricequote/fertilisers/nationalfertilizers/NF06
Narayana Hrudayalaya Ltd.,NH,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedical-services/narayanahrudayalaya/NH
The New India Assurance Company Limited,NIACL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newindiaassurancecompany/NIA
NRB Industrial Bearings Limited,NIBL,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01
Nila Infrastructures Limited,NILAINFRA,https://www.moneycontrol.com/india/stockpricequote/construction-real-estate/nilainfrastructures/NHI
Nilkamal Limited,NILKAMAL,https://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
Nitco Limited,NITCO,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52
Nitin Spinners Limited,NITINSPIN,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/nitinspinners/NS12
NK Industries Limited,NKIND,https://www.moneycontrol.com/india/stockpricequote/edible-oilssolvent-extraction/nkindustries/NKI
NOCIL Limited,NOCIL,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/nocil/NOC02
Norben Tea & Exports Limited,NORBTEAEXP,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/norbenteaexports/NTE
N R Agarwal Industries Limited,NRAIL,https://www.moneycontrol.com/india/stockpricequote/paper/nragarwalindustries/NRA
NRB Bearing Limited,NRBBEARING,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbbearings/NRB
NTPC Limited,NTPC,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/ntpc/NTP
Nucleus Software Exports Limited,NUCLEUS,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/nucleussoftwareexports/NS
Oriental Aromatics Limited,OAL,https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalaromaticsltd/CAP
Oriental Carbon & Chemicals Limited,OCCL,https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalcarbonchemicals/OCC
Oracle FiNaNcial Services Software Limited,OFSS,https://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01
Oil India Limited,OIL,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/oilindia/OI13
Oil Country Tubular Limited,OILCOUNTUB,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/oilcountrytubular/OCT
Olectra Greentech Limited,OLECTRA,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/olectragreentech/GI29
Oil & Natural Gas Corporation Limited,ONGC,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/oilnaturalgascorporation/ONG
Onward Technologies Limited,ONWARDTEC,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/onwardtechnologies/OT
Optiemus Infracom Limited,OPTIEMUS,https://www.moneycontrol.com/india/stockpricequote/telecommunication-equipment/optiemusinfracom/AF02
Orbit Exports Limited,ORBTEXP,https://www.moneycontrol.com/india/stockpricequote/textiles-weaving/orbitexports/OE
Oriental Trimex Limited,ORIENTALTL,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientaltrimex/OT6
Orient Bell Limited,ORIENTBELL,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientbell/OCI
Orient Electric Limited,ORIENTELEC,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-electronic/orientelectriclimited/ORIEN54130
Orient Paper & Industries Limited,ORIENTPPR,https://www.moneycontrol.com/india/stockpricequote/paperforest-products/orientpaperindustries/OPI
The Orissa Minerals Development Company Limited,ORISSAMINE,https://www.moneycontrol.com/india/stockpricequote/miningminerals/orissamineralsdevelopmentcompany/OMD
Oswal Greentech Limited,OSWALGREEN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/oswalgreentech/OG02
Page Industries Limited,PAGEIND,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/pageindustries/PI35
Paisalo Digital Limited,PAISALO,https://www.moneycontrol.com/india/stockpricequote/finance-investments/paisalodigitalltd/SEI03
Palash Securities Limited,PALASHSECU,https://www.moneycontrol.com/india/stockpricequote/finance-general/palashsecurities/PS19
Panache Digilife Limited,PANACHE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/panachedigilife/PD09
Panama Petrochem Limited,PANAMAPET,https://www.moneycontrol.com/india/stockpricequote/chemicals/panamapetrochem/PP02
Paramount Communications Limited,PARACABLES,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/paramountcommunications/PC01
Parag Milk Foods Limited,PARAGMILK,https://www.moneycontrol.com/india/stockpricequote/food-processing/paragmilkfoods/PMF01
Paras Petrofils Limited,PARASPETRO,https://www.moneycontrol.com/india/stockpricequote/textiles-manmade/paraspetrofils/PP05
Patanjali Foods Limited,PATANJALI,https://www.moneycontrol.com/india/stockpricequote/vegetable-oilsproducts/patanjalifoods/RSI
Patel Engineering Limited,PATELENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/patelengineeringcompany/PEC
Patel Integrated Logistics Limited,PATINTLOG,https://www.moneycontrol.com/india/stockpricequote/courier-services/patelintegratedlogistics/PIL05
PCBL LIMITED,PCBL,https://www.moneycontrol.com/india/stockpricequote/carbon-black/pcbl/PCB01
PC Jeweller Limited,PCJEWELLER,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/pcjeweller/PJ
Pudumjee Paper Products Limited,PDMJEPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/pudumjeepaperproductslimited/PPP04
PDS Limited,PDSL,https://www.moneycontrol.com/india/stockpricequote/textiles-general/pds/PDS
Pearl Polymers Limited,PEARLPOLY,https://www.moneycontrol.com/india/stockpricequote/plastics/pearlpolymers/PP08
Pennar Industries Limited,PENIND,https://www.moneycontrol.com/india/stockpricequote/steel-crhr-strips/pennarindustries/PI28
Persistent Systems Limited,PERSISTENT,https://www.moneycontrol.com/india/stockpricequote/computers-software/persistentsystems/PS15
Petronet LNG Limited,PETRONET,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/petronetlng/PLN
Power FiNaNce Corporation Limited,PFC,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/powerfinancecorporation/PFC02
Pfizer Limited,PFIZER,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pfizer/P
Prime Focus Limited,PFOCUS,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/primefocus/PF13
PG Electroplast Limited,PGEL,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-electronic/pgelectroplast/PE06
Procter & Gamble Hygiene and Health Care Limited,PGHH,https://www.moneycontrol.com/india/stockpricequote/personal-care/proctergamblehygienehealthcare/PGH
Pearl Global Industries Limited,PGIL,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/pearlglobalindustries/HPF01
PI Industries Limited,PIIND,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/piindustries/PII
Pilani Investment and Industries Corporation Limited,PILANIINVS,https://www.moneycontrol.com/india/stockpricequote/finance-general/pilaniinvestmentindustriescorporation/PII03
PIL ITALICA LIFESTYLE LIMITED,PILITA,https://www.moneycontrol.com/india/stockpricequote/plastics/pilitalicalifestyle/PI08
Pioneer Embroideries Limited,PIONEEREMB,https://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/pioneerembroideries/PE
Pitti Engineering Limited,PITTIENG,https://www.moneycontrol.com/india/stockpricequote/engineering/pittiengineering/PL
The Peria Karamalai Tea & Produce Company Limited,PKTEA,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/periakaramalaiteaproducecompany/PKT
Plastiblends India Limited,PLASTIBLEN,https://www.moneycontrol.com/india/stockpricequote/plastics/plastiblendsindia/PI13
Punjab National Bank,PNB,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/punjabnationalbank/PNB05
Pritish NaNdy Communications Limited,PNC,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pritishnandycommunications/PNC
Poddar Pigments Limited,PODDARMENT,https://www.moneycontrol.com/india/stockpricequote/dyespigments/poddarpigments/PP15
Poly Medicure Limited,POLYMED,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedical-services/polymedicure/PM06
Polyplex Corporation Limited,POLYPLEX,https://www.moneycontrol.com/india/stockpricequote/packaging/polyplexcorporation/PC08
Ponni Sugars (Erode) Limited,PONNIERODE,https://www.moneycontrol.com/india/stockpricequote/sugar/ponnisugarserode/PSE03
